method,family,episode_index,repeat_index,position_in_cycle,dataset_index,phase,bucket,specialist,archetype,oracle_action,final_action,agent_modes,task_reqs,stage_pairs,route_labels,node_semantics,g_path,agent_fast_count,task_fast_count,ff,fast_on_deep,deep_on_fast,dd,match_count,match_rate,agent_majority,task_majority,pair_class,raw_terminal_penalty,raw_reasoning_cost_component,raw_path_cost_component,raw_total_cost,exact_match,terminal_success_proxy,policy_clean_proxy,policy_violation_count,clear_success_no_fallback,aux_exec_success,total_tokens,selected_path,original_task_id
risky_ps_ix,PS,37,3,7,45,target_post_switch,target_favoring,True,neutral,repair_all,repair_subset,FFFFD,FDDDD,"F/F,F/D,F/D,F/D,D/D","general_stage1_intake,general_stage2_core,trap_stage3_network,trap_stage4_execute,general_stage5_verify","general_shared,general_shared,trap_lane,trap_lane,general_shared",00000,4,1,1,3,0,1,2,0.4,fast,deep,agent_fast__task_deep,11.0,4.93257,0.0623,15.99487,False,False,False,1,,,39894.0,stage1_n1__from__root__c01 > stage2_n2__from__n0001__c02 > stage3_n4__from__n0007__c03 > stage4_n4__from__n0027__c03 > stage5_n3__from__n0081__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,38,3,8,40,target_post_switch,target_favoring,True,target_safe_specialist_good,repair_subset,repair_subset,DFDDD,FDDDD,"D/F,F/D,D/D,D/D,D/D","general_stage1_verify,general_stage2_core,target_stage3_roaming,target_stage4_repair,target_stage5_decision","general_shared,general_shared,target_specialist,target_specialist,target_specialist",00000,1,1,0,1,1,3,3,0.6,deep,deep,agent_deep__task_deep,13.0,5.22611,0.0714,18.297510000000003,False,False,False,1,,,52072.0,stage1_n2__from__root__c02 > stage2_n2__from__n0002__c02 > stage3_n2__from__n0010__c01 > stage4_n1__from__n0034__c01 > stage5_n2__from__n0099__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_ix,PS,39,3,9,46,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FFDDD,FDDDD,"F/F,F/D,D/D,D/D,D/D","trap_stage1_intake,general_stage2_core,target_stage3_roaming,target_stage4_repair,target_stage5_decision","trap_lane,general_shared,target_specialist,target_specialist,target_specialist",00000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,13.0,4.612335,0.07050000000000001,17.682834999999997,False,False,False,1,,,47831.0,stage1_n4__from__root__c04 > stage2_n2__from__n0004__c02 > stage3_n2__from__n0016__c01 > stage4_n1__from__n0052__c01 > stage5_n2__from__n0145__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_ix,PS,40,4,0,16,target_post_switch,target_favoring,True,neutral,repair_subset,transfer,DFDDF,FDDDD,"D/F,F/D,D/D,D/D,F/D","general_stage1_verify,general_stage2_core,general_stage3_network,general_stage4_verify,trap_stage5_terminal","general_shared,general_shared,general_shared,general_shared,trap_lane",00000,2,1,0,2,1,2,2,0.4,deep,deep,agent_deep__task_deep,17.5,5.001225,0.06420000000000001,22.565424999999998,False,False,False,1,,,43078.0,stage1_n2__from__root__c02 > stage2_n2__from__n0002__c02 > stage3_n3__from__n0010__c02 > stage4_n3__from__n0035__c02 > stage5_n4__from__n0101__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_ix,PS,41,4,1,65,target_post_switch,target_favoring,True,neutral,repair_all,transfer,DFFDD,FDDDD,"D/F,F/D,F/D,D/D,D/D","target_stage1_handoff,trap_stage2_router,trap_stage3_network,general_stage4_verify,target_stage5_decision","general_shared,trap_lane,trap_lane,general_shared,target_specialist",00000,2,1,0,2,1,2,2,0.4,deep,deep,agent_deep__task_deep,18.5,5.446765,0.0645,24.011264999999998,False,False,True,0,,,50375.0,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n4__from__n0014__c02 > stage4_n3__from__n0048__c02 > stage5_n2__from__n0136__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_ix,PS,42,4,2,11,target_post_switch,target_favoring,True,target_safe_specialist_good,repair_subset,repair_subset,DDDDD,FDDDD,"D/F,D/D,D/D,D/D,D/D","general_stage1_verify,target_stage2_router,target_stage3_apn,target_stage4_repair,target_stage5_decision","general_shared,target_specialist,target_specialist,target_specialist,target_specialist",00000,0,1,0,0,1,4,4,0.8,deep,deep,agent_deep__task_deep,15.0,5.70633,0.0772,20.78353,False,False,True,0,,,60309.0,stage1_n2__from__root__c02 > stage2_n1__from__n0002__c01 > stage3_n1__from__n0009__c01 > stage4_n1__from__n0032__c01 > stage5_n2__from__n0097__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy]
risky_ps_ix,PS,43,4,3,17,target_post_switch,target_favoring,True,target_decoy_medium,repair_subset,repair_subset,FFDDD,FDDDD,"F/F,F/D,D/D,D/D,D/D","general_stage1_intake,general_stage2_core,barrier_stage3_gate,barrier_stage4_gate,target_stage5_decision","general_shared,general_shared,private_barrier,private_barrier,target_specialist",00110,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,13.0,4.61235,0.07680000000000001,17.68915,False,False,False,1,,,47839.0,stage1_n1__from__root__c01 > stage2_n2__from__n0001__c02 > stage3_n5__from__n0007__c04 > stage4_n5__from__n0028__c04 > stage5_n2__from__n0086__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_ix,PS,44,4,4,67,target_post_switch,target_favoring,False,neutral,transfer,transfer,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","barrier_stage1_gate,general_stage2_roaming,general_stage3_network,general_stage4_verify,target_stage5_decision","private_barrier,general_shared,general_shared,general_shared,target_specialist",10000,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,1.0,4.666245,0.072,5.738245,False,False,True,0,,,49986.0,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n3__from__n0021__c01 > stage4_n3__from__n0068__c02 > stage5_n2__from__n0197__c02,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None]
risky_ps_ix,PS,45,4,5,35,target_post_switch,target_favoring,True,neutral,repair_subset,repair_subset,DFDDD,FDDDD,"D/F,F/D,D/D,D/D,D/D","target_stage1_handoff,trap_stage2_router,general_stage3_network,general_stage4_verify,general_stage5_verify","general_shared,trap_lane,general_shared,general_shared,general_shared",00000,1,1,0,1,1,3,3,0.6,deep,deep,agent_deep__task_deep,3.0,4.791265,0.0661,7.857365,False,False,False,1,,,46576.0,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n3__from__n0014__c01 > stage4_n3__from__n0047__c02 > stage5_n3__from__n0134__c03,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_ix,PS,46,4,6,51,target_post_switch,target_favoring,True,target_decoy_medium,repair_subset,repair_subset,FDDFD,FDDDD,"F/F,D/D,D/D,F/D,D/D","barrier_stage1_gate,barrier_stage2_gate,barrier_stage3_gate,trap_stage4_execute,barrier_stage5_transfer","private_barrier,private_barrier,private_barrier,trap_lane,private_barrier",11101,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,8.0,5.696715,0.0791,13.775815000000001,False,False,False,1,,,53053.0,stage1_n5__from__root__c05 > stage2_n5__from__n0005__c03 > stage3_n5__from__n0022__c03 > stage4_n4__from__n0073__c03 > stage5_n5__from__n0214__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,47,4,7,45,target_post_switch,target_favoring,True,neutral,repair_all,repair_subset,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","barrier_stage1_gate,general_stage2_roaming,barrier_stage3_gate,general_stage4_repair,target_stage5_verify","private_barrier,general_shared,private_barrier,general_shared,target_specialist",10100,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,11.0,5.33749,0.0742,16.41169,False,False,True,0,,,58081.0,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n5__from__n0021__c03 > stage4_n2__from__n0070__c01 > stage5_n1__from__n0202__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,48,4,8,40,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FDDDF,FDDDD,"F/F,D/D,D/D,D/D,F/D","trap_stage1_intake,barrier_stage2_gate,general_stage3_network,general_stage4_verify,trap_stage5_terminal","trap_lane,private_barrier,general_shared,general_shared,trap_lane",01000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,15.0,5.857855,0.06480000000000001,20.922655,False,False,True,0,,,56134.0,stage1_n4__from__root__c04 > stage2_n5__from__n0004__c05 > stage3_n3__from__n0019__c01 > stage4_n3__from__n0062__c02 > stage5_n4__from__n0177__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_ix,PS,49,4,9,46,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","trap_stage1_intake,general_stage2_roaming,general_stage3_network,general_stage4_repair,target_stage5_verify","trap_lane,general_shared,general_shared,general_shared,target_specialist",00000,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,14.0,5.28105,0.06470000000000001,19.34575,False,False,False,1,,,56937.0,stage1_n4__from__root__c04 > stage2_n4__from__n0004__c04 > stage3_n3__from__n0018__c01 > stage4_n2__from__n0059__c01 > stage5_n1__from__n0166__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_ix,PS,50,5,0,16,target_post_switch,target_favoring,True,neutral,repair_subset,repair_subset,FDDFD,FDDDD,"F/F,D/D,D/D,F/D,D/D","barrier_stage1_gate,general_stage2_roaming,barrier_stage3_gate,trap_stage4_execute,target_stage5_verify","private_barrier,general_shared,private_barrier,trap_lane,target_specialist",10100,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,10.0,3.897685,0.0729,13.970585,False,False,False,1,,,36859.0,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n5__from__n0021__c03 > stage4_n4__from__n0070__c03 > stage5_n1__from__n0204__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_ix,PS,51,5,1,65,target_post_switch,target_favoring,True,neutral,repair_all,repair_all,FFDDD,FDDDD,"F/F,F/D,D/D,D/D,D/D","general_stage1_intake,trap_stage2_router,general_stage3_network,general_stage4_verify,target_stage5_decision","general_shared,trap_lane,general_shared,general_shared,target_specialist",00000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,0.0,4.137025,0.06780000000000001,4.2048250000000005,True,True,True,0,,,41816.0,stage1_n1__from__root__c01 > stage2_n3__from__n0001__c03 > stage3_n3__from__n0008__c01 > stage4_n3__from__n0029__c02 > stage5_n2__from__n0088__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_ix,PS,52,5,2,11,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FDFDD,FDDDD,"F/F,D/D,F/D,D/D,D/D","trap_stage1_intake,barrier_stage2_gate,trap_stage3_network,general_stage4_verify,target_stage5_verify","trap_lane,private_barrier,trap_lane,general_shared,target_specialist",01000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,11.0,4.77721,0.0664,15.84361,False,False,True,0,,,47587.0,stage1_n4__from__root__c04 > stage2_n5__from__n0004__c05 > stage3_n4__from__n0019__c02 > stage4_n3__from__n0063__c02 > stage5_n1__from__n0179__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy]
risky_ps_ix,PS,53,5,3,17,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FFDDD,FDDDD,"F/F,F/D,D/D,D/D,D/D","trap_stage1_intake,trap_stage2_router,barrier_stage3_gate,barrier_stage4_gate,barrier_stage5_transfer","trap_lane,trap_lane,private_barrier,private_barrier,private_barrier",00111,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,13.0,5.234635,0.0725,18.307135,False,False,False,1,,,55067.0,stage1_n4__from__root__c04 > stage2_n3__from__n0004__c03 > stage3_n5__from__n0017__c03 > stage4_n5__from__n0058__c04 > stage5_n5__from__n0165__c03,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_ix,PS,54,5,4,67,target_post_switch,target_favoring,False,neutral,transfer,transfer,FDDDF,FDDDD,"F/F,D/D,D/D,D/D,F/D","barrier_stage1_gate,general_stage2_roaming,general_stage3_network,general_stage4_verify,trap_stage5_terminal","private_barrier,general_shared,general_shared,general_shared,trap_lane",10000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,1.0,4.455925,0.06780000000000001,5.523725,False,False,True,0,,,41453.0,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n3__from__n0021__c01 > stage4_n3__from__n0068__c02 > stage5_n4__from__n0197__c04,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None]
risky_ps_ix,PS,55,5,5,35,target_post_switch,target_favoring,True,neutral,repair_subset,repair_subset,FFFFD,FDDDD,"F/F,F/D,F/D,F/D,D/D","general_stage1_intake,trap_stage2_router,trap_stage3_network,trap_stage4_execute,target_stage5_verify","general_shared,trap_lane,trap_lane,trap_lane,target_specialist",00000,4,1,1,3,0,1,2,0.4,fast,deep,agent_fast__task_deep,9.0,4.96735,0.0641,14.03145,False,False,False,1,,,40134.0,stage1_n1__from__root__c01 > stage2_n3__from__n0001__c03 > stage3_n4__from__n0008__c02 > stage4_n4__from__n0030__c03 > stage5_n1__from__n0091__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_ix,PS,56,5,6,51,target_post_switch,target_favoring,True,neutral,repair_subset,transfer,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","barrier_stage1_gate,general_stage2_roaming,general_stage3_network,general_stage4_repair,target_stage5_verify","private_barrier,general_shared,general_shared,general_shared,target_specialist",10000,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,20.5,5.00072,0.0732,25.57392,False,False,False,1,,,53405.0,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n3__from__n0021__c01 > stage4_n2__from__n0068__c01 > stage5_n1__from__n0196__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,57,5,7,45,target_post_switch,target_favoring,True,neutral,repair_all,transfer,FFDDD,FDDDD,"F/F,F/D,D/D,D/D,D/D","barrier_stage1_gate,trap_stage2_router,barrier_stage3_gate,general_stage4_repair,target_stage5_verify","private_barrier,trap_lane,private_barrier,general_shared,target_specialist",10100,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,18.5,5.29467,0.0722,23.86687,False,False,True,0,,,55100.0,stage1_n5__from__root__c05 > stage2_n3__from__n0005__c01 > stage3_n5__from__n0020__c03 > stage4_n2__from__n0067__c01 > stage5_n1__from__n0192__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,58,5,8,40,target_post_switch,target_favoring,True,neutral,repair_subset,repair_subset,FFDDD,FDDDD,"F/F,F/D,D/D,D/D,D/D","general_stage1_intake,trap_stage2_router,general_stage3_network,general_stage4_repair,target_stage5_verify","general_shared,trap_lane,general_shared,general_shared,target_specialist",00000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,15.5,4.60154,0.0661,20.16764,False,False,False,1,,,47818.0,stage1_n1__from__root__c01 > stage2_n3__from__n0001__c03 > stage3_n3__from__n0008__c01 > stage4_n2__from__n0029__c01 > stage5_n1__from__n0087__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_ix,PS,59,5,9,46,target_post_switch,target_favoring,True,neutral,repair_subset,transfer,DFDDD,FDDDD,"D/F,F/D,D/D,D/D,D/D","target_stage1_handoff,trap_stage2_router,general_stage3_network,general_stage4_verify,target_stage5_verify","general_shared,trap_lane,general_shared,general_shared,target_specialist",00000,1,1,0,1,1,3,3,0.6,deep,deep,agent_deep__task_deep,21.5,6.558655,0.06770000000000001,28.126354999999997,False,False,False,1,,,67167.0,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n3__from__n0014__c01 > stage4_n3__from__n0047__c02 > stage5_n1__from__n0134__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_ix,PS,60,6,0,16,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FFFFD,FDDDD,"F/F,F/D,F/D,F/D,D/D","trap_stage1_intake,trap_stage2_router,trap_stage3_network,trap_stage4_execute,target_stage5_verify","trap_lane,trap_lane,trap_lane,trap_lane,target_specialist",00000,4,1,1,3,0,1,2,0.4,fast,deep,agent_fast__task_deep,13.0,3.794105,0.05780000000000001,16.851905000000002,False,False,False,1,,,30798.0,stage1_n4__from__root__c04 > stage2_n3__from__n0004__c03 > stage3_n4__from__n0017__c02 > stage4_n4__from__n0057__c03 > stage5_n1__from__n0160__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_ix,PS,61,6,1,65,target_post_switch,target_favoring,True,target_safe_specialist_good,repair_all,repair_all,DFDDD,FDDDD,"D/F,F/D,D/D,D/D,D/D","target_stage1_handoff,general_stage2_core,target_stage3_roaming,target_stage4_repair,target_stage5_verify","general_shared,general_shared,target_specialist,target_specialist,target_specialist",00000,1,1,0,1,1,3,3,0.6,deep,deep,agent_deep__task_deep,0.0,5.22195,0.0741,5.296049999999999,True,True,True,0,,,51982.0,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n2__from__n0013__c01 > stage4_n1__from__n0043__c01 > stage5_n1__from__n0122__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_ix,PS,62,6,2,11,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_all,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","trap_stage1_intake,barrier_stage2_gate,general_stage3_network,general_stage4_verify,target_stage5_verify","trap_lane,private_barrier,general_shared,general_shared,target_specialist",01000,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,6.0,5.308505,0.0714,11.379905,False,False,True,0,,,57158.0,stage1_n4__from__root__c04 > stage2_n5__from__n0004__c05 > stage3_n3__from__n0019__c01 > stage4_n3__from__n0062__c02 > stage5_n1__from__n0177__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy]
risky_ps_ix,PS,63,6,3,17,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","trap_stage1_intake,barrier_stage2_gate,barrier_stage3_gate,general_stage4_verify,target_stage5_verify","trap_lane,private_barrier,private_barrier,general_shared,target_specialist",01100,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,2.0,5.275015,0.0733,7.3483149999999995,True,True,False,1,,,56929.0,stage1_n4__from__root__c04 > stage2_n5__from__n0004__c05 > stage3_n5__from__n0019__c03 > stage4_n3__from__n0064__c02 > stage5_n1__from__n0183__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_ix,PS,64,6,4,67,target_post_switch,target_favoring,False,target_safe_majority_bad,transfer,transfer,FDDDD,FDDDD,"F/F,D/D,D/D,D/D,D/D","general_stage1_intake,target_stage2_router,target_stage3_roaming,target_stage4_repair,target_stage5_decision","general_shared,target_specialist,target_specialist,target_specialist,target_specialist",00000,1,1,1,0,0,4,5,1.0,deep,deep,agent_deep__task_deep,1.0,4.39382,0.0758,5.46962,False,False,True,0,,,46931.0,stage1_n1__from__root__c01 > stage2_n1__from__n0001__c01 > stage3_n2__from__n0006__c02 > stage4_n1__from__n0024__c01 > stage5_n2__from__n0075__c02,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None]
risky_ps_ix,PS,65,6,5,35,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_all,FDFDD,FDDDD,"F/F,D/D,F/D,D/D,D/D","trap_stage1_intake,general_stage2_roaming,trap_stage3_network,general_stage4_repair,target_stage5_verify","trap_lane,general_shared,trap_lane,general_shared,target_specialist",00000,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,6.0,6.269555,0.0641,12.333655,False,False,True,0,,,64433.0,stage1_n4__from__root__c04 > stage2_n4__from__n0004__c04 > stage3_n4__from__n0018__c02 > stage4_n2__from__n0060__c01 > stage5_n1__from__n0168__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_ix,PS,66,6,6,51,target_post_switch,target_favoring,True,trap_like_bad,repair_subset,repair_subset,FDDDF,FDDDD,"F/F,D/D,D/D,D/D,F/D","trap_stage1_intake,barrier_stage2_gate,barrier_stage3_gate,barrier_stage4_gate,trap_stage5_terminal","trap_lane,private_barrier,private_barrier,private_barrier,trap_lane",01110,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,2.0,5.22041,0.0736,7.29401,True,True,False,1,,,48185.0,stage1_n4__from__root__c04 > stage2_n5__from__n0004__c05 > stage3_n5__from__n0019__c03 > stage4_n5__from__n0064__c04 > stage5_n4__from__n0185__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,67,6,7,45,target_post_switch,target_favoring,True,trap_like_bad,repair_all,repair_subset,FDDDF,FDDDD,"F/F,D/D,D/D,D/D,F/D","trap_stage1_intake,barrier_stage2_gate,barrier_stage3_gate,general_stage4_verify,trap_stage5_terminal","trap_lane,private_barrier,private_barrier,general_shared,trap_lane",01100,2,1,1,1,0,3,4,0.8,deep,deep,agent_deep__task_deep,11.0,5.578005,0.0684,16.646405,False,False,True,0,,,54115.0,stage1_n4__from__root__c04 > stage2_n5__from__n0004__c05 > stage3_n5__from__n0019__c03 > stage4_n3__from__n0064__c02 > stage5_n4__from__n0183__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_ix,PS,68,6,8,40,target_post_switch,target_favoring,True,target_safe_specialist_good,repair_subset,transfer,DFDDD,FDDDD,"D/F,F/D,D/D,D/D,D/D","target_stage1_handoff,general_stage2_core,target_stage3_roaming,target_stage4_repair,target_stage5_decision","general_shared,general_shared,target_specialist,target_specialist,target_specialist",00000,1,1,0,1,1,3,3,0.6,deep,deep,agent_deep__task_deep,19.5,5.16695,0.0758,24.74275,False,False,False,1,,,50695.0,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n2__from__n0013__c01 > stage4_n1__from__n0043__c01 > stage5_n2__from__n0122__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
