method,episode_index,repeat_index,dataset_index,schedule_phase,task_bucket,is_specialist_task,oracle_action,final_action,exact_match,policy_clean,subset_clean,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,policy_violation_count,subset_mismatch,raw_terminal_penalty,raw_outcome_penalty,raw_policy_penalty,raw_reasoning_cost_component,raw_path_cost_component,raw_total_cost,llm_call_count,prompt_tokens_total,completion_tokens_total,total_tokens_total,actual_modes,required_modes,match_count,fast_on_deep_count,deep_on_fast_count,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,mismatch_bucket,majority_pair,route_labels,route_bucket,selected_shared_path,selected_unshared_path,original_task_id
direct_multistage_exp3,74,7,9,target_post_switch,target_favoring,False,repair_all,repair_subset,False,True,False,False,True,False,0,True,5.0,5.0,0.0,4.82328,0.0722,9.89548,12,49416.0,1278.0,50694.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > trap_stage2_router > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,75,7,35,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,False,True,True,False,False,1,False,2.0,0.0,2.0,5.09507,0.0724,7.16747,13,53438.0,1626.0,55064.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,76,7,51,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.297975,0.0722,18.370175,12,54319.0,1444.0,55763.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > trap_stage2_router > barrier_stage3_gate > general_stage4_verify > general_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,77,7,45,target_post_switch,target_favoring,True,repair_all,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,5.308865,0.07050000000000001,16.379365,12,54265.0,1491.0,55756.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,78,7,40,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,4.973775,0.0752,23.548975,13,51171.0,1836.0,53007.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,79,7,46,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,21.5,19.5,2.0,6.11214,0.06420000000000001,27.67634,13,52444.0,1491.0,53935.0,deep/fast/deep/deep/fast,fast/deep/deep/deep/deep,2,2,1,2,3,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,general_stage1_verify > general_stage2_core > general_stage3_network > general_stage4_verify > trap_stage5_terminal,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,80,8,16,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,3.0,1.0,2.0,4.55181,0.0741,7.625909999999999,12,42998.0,1373.0,44371.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,81,8,65,target_post_switch,target_favoring,True,repair_all,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,5.23141,0.0752,16.30661,13,55838.0,1427.0,57265.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,82,8,11,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,19.5,17.5,2.0,4.545115,0.06830000000000001,24.113415,11,44855.0,1596.0,46451.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,general_stage1_intake > trap_stage2_router > general_stage3_network > general_stage4_verify > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy]
direct_multistage_exp3,83,8,17,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.967845,0.0742,19.042044999999998,13,63053.0,1231.0,64284.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,general_stage1_intake > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,84,8,9,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,False,False,False,False,1,True,7.0,5.0,2.0,5.21606,0.0634,12.27946,12,40158.0,1062.0,41220.0,deep/fast/fast/fast/deep,fast/deep/deep/deep/deep,1,3,1,3,2,1,4,both_mismatch_types,mostly_fast_vs_mostly_deep_required,general_stage1_verify > general_stage2_core > trap_stage3_network > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,85,8,35,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,4.0,2.0,2.0,6.603895,0.06949999999999999,10.673395,14,58959.0,1252.0,60211.0,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,0,3,2,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,barrier_stage1_gate > barrier_stage2_gate > trap_stage3_network > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,86,8,51,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.903405,0.0714,18.974805,14,58493.0,1470.0,59963.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,general_stage1_verify > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,87,8,45,target_post_switch,target_favoring,True,repair_all,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,5.57124,0.0752,16.646440000000002,14,58880.0,1666.0,60546.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,88,8,40,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,19.5,17.5,2.0,5.47735,0.06420000000000001,25.04155,13,48908.0,1679.0,50587.0,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,2,2,1,2,3,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > trap_stage2_router > trap_stage3_network > general_stage4_verify > general_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,89,8,46,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,False,True,True,False,False,1,False,2.0,0.0,2.0,4.53084,0.0758,6.6066400000000005,12,46408.0,1724.0,48132.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,90,9,16,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,9.0,7.0,2.0,5.18772,0.0706,14.258320000000001,11,44028.0,1326.0,45354.0,fast/fast/deep/fast/deep,fast/deep/deep/deep/deep,3,2,0,3,2,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,general_stage1_intake > trap_stage2_router > barrier_stage3_gate > trap_stage4_execute > barrier_stage5_transfer,target_decoy_medium,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,91,9,65,target_post_switch,target_favoring,True,repair_all,repair_subset,False,False,False,False,False,False,1,True,5.0,3.0,2.0,5.03404,0.0608,10.094840000000001,11,41806.0,1142.0,42948.0,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,0,3,2,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,trap_stage1_intake > general_stage2_roaming > trap_stage3_network > trap_stage4_execute > target_stage5_verify,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,92,9,11,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,4.37852,0.0752,22.953719999999997,12,45316.0,1549.0,46865.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy]
direct_multistage_exp3,93,9,17,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,20.5,18.5,2.0,4.95074,0.0752,25.52594,13,51036.0,1802.0,52838.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,94,9,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.93731,0.06580000000000001,5.00311,13,52226.0,1465.0,53691.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > general_stage2_roaming > general_stage3_network > general_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,95,9,35,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,4.0,2.0,2.0,5.74909,0.06780000000000001,9.81689,13,52792.0,1198.0,53990.0,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > barrier_stage2_gate > barrier_stage3_gate > trap_stage4_execute > general_stage5_verify,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,96,9,51,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,False,True,True,False,False,1,False,2.0,0.0,2.0,4.57844,0.07900000000000001,6.657439999999999,12,46920.0,1736.0,48656.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,97,9,45,target_post_switch,target_favoring,True,repair_all,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,5.35211,0.0724,16.424509999999998,13,56510.0,1614.0,58124.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,98,9,40,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,8.19944,0.0758,19.275239999999997,18,89560.0,1726.0,91286.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,99,9,46,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,15.0,13.0,2.0,5.076675,0.07010000000000001,20.146774999999998,12,50655.0,1420.0,52075.0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > general_stage2_roaming > trap_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,0,0,19,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,4.52347,0.0655,6.08897,11,36666.0,1150.0,37816.0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,trap_stage1_intake > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_decision,trap_like_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard]
epsilon_exp3,1,0,13,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.220685,0.063,4.283684999999999,12,36013.0,1079.0,37092.0,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,2,0,7,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.34148,0.0591,4.40058,12,36470.0,1222.0,37692.0,fast/deep/deep/deep/fast,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,trap_stage1_intake > general_stage2_roaming > general_stage3_network > general_stage4_verify > trap_stage5_terminal,trap_like_good,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,3,0,36,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,10.26734,0.0777,11.845040000000001,19,84608.0,1407.0,86015.0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > barrier_stage2_gate > general_stage3_network > general_stage4_repair > target_stage5_decision,neutral,True,False,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,4,0,18,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,4.990885,0.07600000000000001,6.566884999999999,14,39159.0,1060.0,40219.0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,0,5,0,5,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_safe_overcautious,True,False,[mms_issue]bad_network_preference[PERSONA:None]
epsilon_exp3,5,0,24,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,4.96317,0.0753,6.53847,13,38578.0,1145.0,39723.0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,0,5,0,5,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_verify > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_safe_overcautious,True,False,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None]
epsilon_exp3,6,0,23,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,7.82657,0.0702,7.89677,18,65654.0,843.0,66497.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_verify,trap_safe_overcautious,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,7,0,61,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,9.209975,0.0736,9.283575,17,76689.0,1331.0,78020.0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_intake > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_safe_overcautious,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,8,0,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,5.104725,0.0703,6.675025,12,42567.0,936.0,43503.0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_verify > general_stage5_verify,neutral,True,False,[mms_issue]break_app_both_permissions[PERSONA:Hard]
epsilon_exp3,9,0,5,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,4.31062,0.07020000000000001,5.88082,12,34780.0,918.0,35698.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > trap_stage2_router > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]break_app_sms_permission[PERSONA:None]
epsilon_exp3,10,1,19,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,5.353665,0.0732,6.926865,12,42207.0,1326.0,43533.0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > general_stage2_roaming > general_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard]
epsilon_exp3,11,1,13,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,3.70903,0.0586,3.76763,10,32038.0,909.0,32947.0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,mostly_fast_vs_mostly_fast_required,trap_stage1_intake > trap_stage2_router > trap_stage3_network > general_stage4_repair > target_stage5_decision,trap_like_good,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,12,1,7,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.449455,0.06570000000000001,4.515155,11,34449.0,1304.0,35753.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_verify > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,13,1,36,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,3.985225,0.0659,5.551125,12,36061.0,993.0,37054.0,fast/deep/fast/fast/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,mostly_fast_vs_mostly_fast_required,barrier_stage1_gate > general_stage2_roaming > trap_stage3_network > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,14,1,18,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,4.05731,0.06760000000000001,5.62491,11,34578.0,1067.0,35645.0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,mostly_fast_vs_mostly_fast_required,general_stage1_intake > trap_stage2_router > trap_stage3_network > barrier_stage4_gate > target_stage5_decision,neutral,True,False,[mms_issue]bad_network_preference[PERSONA:None]
epsilon_exp3,15,1,24,trap_pre_switch,trap_favoring,False,repair_all,repair_all,False,True,False,False,True,False,0,True,1.5,1.5,0.0,4.808355,0.0729,6.3812549999999995,13,40721.0,1273.0,41994.0,fast/deep/deep/fast/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > general_stage2_roaming > barrier_stage3_gate > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None]
epsilon_exp3,16,1,23,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,7.82542,0.0695,7.89492,18,65664.0,838.0,66502.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_verify > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_verify,trap_safe_overcautious,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,17,1,61,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.001425,0.06520000000000001,4.066625,12,34583.0,872.0,35455.0,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_verify > general_stage2_core > barrier_stage3_gate > general_stage4_verify > trap_stage5_terminal,neutral,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
