method,episode_index,repeat_index,schedule_phase,task_bucket,is_specialist_task,oracle_action,final_action,exact_match,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,raw_terminal_penalty,legacy_raw_terminal_penalty,raw_reasoning_cost_component,raw_mode_mismatch_cost_component,raw_path_cost_component,raw_total_cost,terminal_adjustment_floor,terminal_adjustment_reasons,mode_mismatch_cost_enabled,mode_mismatch_report_only_enabled,reasoning_weight_calibration_enabled,actual_modes,required_modes,majority_pair,mismatch_bucket,exact_mode_match,fast_on_deep_count,deep_on_fast_count,match_count,llm_call_count,original_task_id
direct_multistage_exp3,57,5,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.14883,0.0,0.07750000000000001,10.22633,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,58,5,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.97639,1.5,0.0723,11.04869,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,59,5,target_post_switch,target_favoring,True,repair_all,transfer,False,False,True,False,22.5,18.5,4.3463,0.0,0.0758,26.9221,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;invalid_local_transfer_floor_18,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,60,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.394825,1.5,0.0737,4.468525,,,False,True,True,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,61,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.08479,0.5,0.07600000000000001,4.1607899999999995,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,14,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,62,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.09603,0.0,0.07900000000000001,3.17503,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,63,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.01365,0.5,0.0753,4.0889500000000005,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,14,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,64,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.17817,1.5,0.06970000000000001,3.2478700000000003,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,10,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,65,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.89655,0.0,0.06720000000000001,3.96375,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,66,6,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.17963,0.0,0.07900000000000001,10.25863,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,67,6,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.15002,0.0,0.07900000000000001,10.229019999999998,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,68,6,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,17.0,13.0,4.525,1.5,0.071,21.596000000000004,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,69,6,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,5.79976,3.5,0.0708,5.87056,,,False,True,True,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,2,1,2,14,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,70,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.2759,0.5,0.0753,4.3512,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,15,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,71,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.06015,0.5,0.0753,4.1354500000000005,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,14,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,72,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,2.92887,0.0,0.0758,3.00467,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,11,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,73,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.35593,3.5,0.06899999999999999,4.42493,,,False,True,True,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,2,1,2,12,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,74,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.16221,1.5,0.0716,3.23381,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,10,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,75,7,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,True,False,14.0,5.0,4.50317,3.0,0.06380000000000001,18.56697,14.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;fast_path_on_deep_required_clear_failure_floor_14,False,True,True,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,2,0,3,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,76,7,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,14.0,4.0,6.102635,3.0,0.0716,20.174235,14.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;fast_path_on_deep_required_clear_failure_floor_14,False,True,True,fast/deep/deep/fast/fast,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,2,0,3,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,77,7,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,15.5,11.5,5.43184,3.5,0.06430000000000001,20.99614,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,deep/fast/deep/deep/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,2,1,2,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,78,7,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,3.77048,0.0,0.0752,9.84568,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,79,7,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.31191,2.0,0.0714,4.38331,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,80,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.07167,0.0,0.06470000000000001,3.1363700000000003,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,81,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.51729,0.0,0.0752,3.59249,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,82,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.79914,2.0,0.06820000000000001,3.86734,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,83,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.17561,1.5,0.0684,3.24401,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,10,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,84,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,5.952505,5.0,0.0632,6.0157050000000005,,,False,True,True,deep/fast/fast/fast/deep,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,both_mismatch_types,False,3,1,1,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,85,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.84226,1.5,0.07500000000000001,3.91726,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,86,8,target_post_switch,target_favoring,True,repair_subset,repair_all,False,False,True,False,10.0,6.0,5.18692,0.5,0.0753,15.26222,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,15,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,87,8,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,23.5,19.5,3.91076,1.5,0.0684,27.47916,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,88,8,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.51744,0.5,0.0753,10.59274,6.0,clear_but_aux_failure_floor_6,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,14,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,89,8,target_post_switch,target_favoring,True,repair_all,transfer,False,False,True,False,22.5,18.5,4.67375,0.5,0.0753,27.249049999999997,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;invalid_local_transfer_floor_18,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,15,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,90,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.01806,1.5,0.07640000000000001,3.09446,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,10,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,91,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.51981,0.0,0.0776,3.59741,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,92,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.466165,3.0,0.061200000000000004,4.5273650000000005,,,False,True,True,fast/fast/deep/deep/fast,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,2,0,3,11,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,93,9,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,True,False,10.0,5.0,4.16234,0.0,0.0758,14.23814,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,15,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,94,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.90579,0.0,0.07010000000000001,3.97589,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,95,9,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,False,False,12.0,7.0,4.170155,1.5,0.06780000000000001,16.237955,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,96,9,target_post_switch,target_favoring,True,repair_subset,repair_all,False,False,True,False,10.0,6.0,5.18804,0.5,0.0753,15.26334,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,15,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,97,9,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,23.5,19.5,3.90404,1.5,0.07050000000000001,27.474539999999998,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,98,9,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,25.5,21.5,4.86524,3.0,0.06780000000000001,30.43304,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;fast_path_on_deep_required_clear_failure_floor_14;invalid_local_transfer_floor_18,False,True,True,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,2,0,3,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,99,9,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.6322,1.5,0.0641,4.6963,,,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,0,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.124155,1.5,0.0655,4.189655,,,False,True,True,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,10,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,1,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.27103,1.5,0.063,4.334029999999999,,,False,True,True,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,12,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,2,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,8.133105,1.5,0.0591,8.192205000000001,,,False,True,True,fast/deep/deep/deep/fast,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,17,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,3,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,10.41295,2.0,0.0777,10.49065,,,False,True,True,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,18,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,4,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,5.76925,2.5,0.07600000000000001,5.84525,,,False,True,True,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,5,0,14,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,5,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,6.0655,2.5,0.0753,6.1408000000000005,,,False,True,True,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,5,0,14,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard]
epsilon_exp3,6,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.885725,2.0,0.0702,4.955925,,,False,True,True,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,12,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None]
epsilon_exp3,7,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.10828,1.5,0.0736,4.18188,,,False,True,True,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,10,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission[PERSONA:Easy]
epsilon_exp3,8,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.105375,1.5,0.0703,4.175675,,,False,True,True,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,10,[mms_issue]bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:Easy]
epsilon_exp3,9,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,13.283055,2.0,0.07020000000000001,13.353254999999999,,,False,True,True,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,23,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,10,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.722025,2.0,0.0732,4.795225,,,False,True,True,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,11,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,11,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.73787,1.0,0.0586,3.7964700000000002,,,False,True,True,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,False,0,2,3,10,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,12,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,9.73048,2.0,0.06570000000000001,9.79618,,,False,True,True,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,19,[mms_issue]bad_wifi_calling[PERSONA:Easy]
